MONTH,DAY_OF_WEEK,DEP_DEL15,DEP_TIME_BLK,DISTANCE_GROUP,SEGMENT_NUMBER,CONCURRENT_FLIGHTS,NUMBER_OF_SEATS,CARRIER_NAME,AIRPORT_FLIGHTS_MONTH,AIRLINE_FLIGHTS_MONTH,AIRLINE_AIRPORT_FLIGHTS_MONTH,AVG_MONTHLY_PASS_AIRPORT,AVG_MONTHLY_PASS_AIRLINE,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,DEPARTING_AIRPORT,LATITUDE,LONGITUDE,PREVIOUS_AIRPORT,PRCP,SNOW,SNWD,TMAX,AWND,CARRIER_HISTORICAL,DEP_AIRPORT_HIST,DAY_HISTORICAL,DEP_BLOCK_HIST
11,5,0,2000-2059,8,4,62,160,American Airlines Inc.,26830,77179,5439,3103410,11744595,9.82E-05,0.000177287,20,Chicago O'Hare International,41.978,-87.906,Logan International,0,0,0,32,7.16,0.142302374,0.156703623,0.153721967,0.187377975
5,2,0,0001-0559,1,1,2,44,American Eagle Airlines Inc.,1194,27761,370,89733,1204766,0.000348408,0.000106867,18,Piedmont Triad International,36.092,-79.943,NONE,0,0,0,79,6.93,0.19432693,0.18788289,0.190876701,0.083390528
5,4,0,2200-2259,4,6,66,191,Delta Air Lines Inc.,34238,85579,21264,4365661,12460183,0.000144166,0.00014866,0,Atlanta Municipal,33.641,-84.427,Miami International,0,0,0,86,4.7,0.141340772,0.196740396,0.25085146,0.2663106
6,7,0,0700-0759,3,1,13,157,Delta Air Lines Inc.,5891,87183,138,673221,12460183,0.000144166,0.00014866,26,Dallas Love Field,32.847,-96.853,NONE,0,0,0,90,5.82,0.200730053,0.18788289,0.270709157,0.110787619
9,4,1,1300-1359,3,4,53,50,American Eagle Airlines Inc.,28583,26473,5552,3103410,1204766,0.000348408,0.000106867,14,Chicago O'Hare International,41.978,-87.906,State College Air Depot,0.28,0,0,78,8.05,0.146781375,0.18788289,0.167321456,0.136287665
11,6,0,1000-1059,4,2,27,150,JetBlue Airways,12038,24694,1655,1823051,3190369,0.000160039,0.000126866,20,Orlando International,28.432,-81.325,Austin - Bergstrom International,0,0,0,81,5.37,0.188250751,0.14599894,0.13570632,0.125188136
7,5,1,1200-1259,3,2,7,70,Comair Inc.,2349,24403,345,197188,1245396,0,9.00E-05,16,Charleston International,32.899,-80.039,Douglas Municipal,0,0,0,87,7.83,0.214296145,0.225740402,0.210938972,0.174585415
12,3,0,1900-1959,2,5,9,70,"Midwest Airline, Inc.",3747,28319,142,364314,1529740,1.25E-06,0.000123823,13,Cincinnati/Northern Kentucky International,39.048,-84.669,Newark Liberty International,0,0,0,51,9.62,0.186216144,0.319799499,0.196265165,0.302154866
6,5,0,2000-2059,10,3,6,124,United Air Lines Inc.,3351,53737,547,429725,8501631,0.000253804,0.000228985,21,Orange County,33.676,-117.867,Houston Intercontinental,0,0,0,71,6.49,0.265472582,0.274169705,0.222677771,0.371735576
10,1,1,1400-1459,1,1,55,129,Atlantic Southeast Airlines,15277,10329,2634,1690031,473794,0,0.000199805,11,Houston Intercontinental,29.983,-95.34,NONE,0,0,0,90,10.96,0.204265069,0.18788289,0.163570662,0.199219597
6,1,1,1400-1459,6,3,23,187,American Airlines Inc.,14595,76419,1144,1908862,11744595,9.82E-05,0.000177287,18,San Francisco International,37.619,-122.375,Douglas Municipal,0,0,0,74,10.29,0.282515139,0.254790419,0.253568181,0.26731448
11,3,0,1900-1959,2,6,22,70,Comair Inc.,19569,23395,7838,2006675,1245396,0,9.00E-05,16,Douglas Municipal,35.219,-80.936,Des Moines Municipal,0,0,0,68,5.37,0.17646132,0.108597285,0.147497552,0.198316957
11,7,0,0600-0659,3,1,5,129,Atlantic Southeast Airlines,1323,11090,131,125614,473794,0,0.000199805,11,Tulsa International,36.198,-95.89,NONE,0,0,0,62,9.4,0.156920078,0.18788289,0.113885316,0.059996763
8,5,0,1500-1559,2,4,48,76,SkyWest Airlines Inc.,14631,74087,4321,1486066,3472966,3.42E-05,9.90E-05,11,Detroit Metro Wayne County,42.217,-83.344,Philadelphia International,0,0,0,83,8.72,0.172595947,0.225871314,0.211041372,0.245737461
4,3,0,0900-0959,4,2,26,178,Spirit Air Lines,11972,16316,1410,1823051,2688839,9.17E-06,0.000124651,5,Orlando International,28.432,-81.325,Port Columbus International,0,0,0,82,6.26,0.186516215,0.154681648,0.127615679,0.135373513
12,5,0,1600-1659,2,5,10,149,Delta Air Lines Inc.,4781,81498,672,564680,12460183,0.000144166,0.00014866,29,Louis Armstrong New Orleans International,29.991,-90.251,Atlanta Municipal,0.07,0,0,71,10.51,0.157390024,0.162335366,0.190768997,0.249616737
3,4,0,0700-0759,6,1,36,172,American Airlines Inc.,12338,78308,2180,1472200,11744595,9.82E-05,0.000177287,0,Logan International,42.364,-71.006,NONE,0,0,0,30,13.87,0.190791448,0.18788289,0.179451845,0.087364398
4,5,1,0700-0759,4,1,6,70,"Midwest Airline, Inc.",1993,26476,475,170270,1529740,1.25E-06,0.000123823,14,Standiford Field,38.18,-85.739,NONE,0.18,0,0,68,16.11,0.17013047,0.18788289,0.232425733,0.094279909
12,7,0,1100-1159,2,2,8,76,"Midwest Airline, Inc.",4332,28319,545,477995,1529740,1.25E-06,0.000123823,4,Kansas City International,39.298,-94.714,Newark Liberty International,0,0,0,52,9.84,0.186216144,0.319799499,0.226980168,0.193888393
7,2,0,2100-2159,2,6,91,158,Delta Air Lines Inc.,35086,90457,21769,4365661,12460183,0.000144166,0.00014866,23,Atlanta Municipal,33.641,-84.427,Houston Intercontinental,0.16,0,0,84,10.51,0.190218739,0.23101564,0.202011935,0.331792242
8,4,0,0600-0659,4,1,27,157,Delta Air Lines Inc.,11484,91062,819,955406,12460183,0.000144166,0.00014866,21,Ronald Reagan Washington National,38.852,-77.037,NONE,0,0,0,92,5.82,0.168586267,0.18788289,0.242021354,0.070108953
11,6,0,0900-0959,4,2,46,70,"Midwest Airline, Inc.",14858,27026,919,1690031,1529740,1.25E-06,0.000123823,14,Houston Intercontinental,29.983,-95.34,Indianapolis Muni/Weir Cook,0,0,0,85,18.79,0.114528646,0.136298932,0.13570632,0.114646332
6,3,1,1700-1759,6,3,72,76,SkyWest Airlines Inc.,21878,71188,4516,2743323,3472966,3.42E-05,9.90E-05,3,Stapleton International,39.774,-104.88,San Luis Obispo County Regional,0,0,0,90,10.07,0.208210409,0.18788289,0.237174818,0.345016429
6,7,0,0800-0859,4,2,53,178,Spirit Air Lines,21878,17553,438,2743323,2688839,9.17E-06,0.000124651,6,Stapleton International,39.774,-104.88,Louis Armstrong New Orleans International,0.01,0,0,83,6.71,0.259384798,0.232769045,0.270709157,0.131648688
9,4,1,1200-1259,7,2,21,181,Alaska Airlines Inc.,12203,21620,5818,1960746,2884187,3.23E-05,0.000174601,3,Seattle International,47.447,-122.306,San Diego International Lindbergh Fl,0.16,0,0,69,9.62,0.148589161,0.120173291,0.167321456,0.127691963
3,5,1,0700-0759,7,1,27,150,JetBlue Airways,11562,25502,838,1708599,3190369,0.000160039,0.000126866,14,Newark Liberty International,40.696,-74.172,NONE,0.05,0.8,1.2,36,8.28,0.250407486,0.18788289,0.201711417,0.087364398
11,5,0,1600-1659,2,2,46,76,Mesa Airlines Inc.,14858,18459,2877,1690031,1191889,0,9.13E-05,2,Houston Intercontinental,29.983,-95.34,Douglas Municipal,0,0,0,85,5.82,0.150796698,0.151255582,0.153721967,0.176145672
1,4,0,1400-1459,6,4,56,173,United Air Lines Inc.,14501,46218,4971,1690031,8501631,0.000253804,0.000228985,7,Houston Intercontinental,29.983,-95.34,Louis Armstrong New Orleans International,0.17,0,0,85,13.42,0.181882406,0.146928436,0.198971757,0.210715285
2,1,0,0800-0859,4,2,34,76,"Midwest Airline, Inc.",10502,22834,2624,955406,1529740,1.25E-06,0.000123823,5,Ronald Reagan Washington National,38.852,-77.037,Pittsburgh International,0.17,0,0,48,12.08,0.155508446,0.16967954,0.229538784,0.13273326
5,1,0,0600-0659,3,1,38,129,Southwest Airlines Co.,14570,113709,995,1208249,13382999,6.18E-05,9.89E-05,11,LaGuardia,40.779,-73.876,NONE,0,0,0,89,14.76,0.248619996,0.18788289,0.193667889,0.06922199
2,3,0,0600-0659,3,1,29,175,Southwest Airlines Co.,16530,94922,4809,2743323,13382999,6.18E-05,9.89E-05,1,Stapleton International,39.774,-104.88,NONE,0.14,3.1,0,24,10.74,0.258887292,0.18788289,0.231888823,0.078905552
8,5,0,1100-1159,7,2,41,191,Delta Air Lines Inc.,15106,91062,6574,1581456,12460183,0.000144166,0.00014866,1,Minneapolis-St Paul International,44.886,-93.218,Atlanta Municipal,0,0,0,94,4.25,0.168586267,0.182402735,0.211041372,0.165124409
3,7,0,2000-2059,2,6,63,128,American Airlines Inc.,19559,78308,8225,2006675,11744595,9.82E-05,0.000177287,19,Douglas Municipal,35.219,-80.936,Southwest Florida International,0,0,0,72,6.71,0.190791448,0.151002506,0.191473364,0.231677466
12,2,0,1400-1459,3,4,30,79,Mesa Airlines Inc.,15328,18545,1584,1827202,1191889,0,9.13E-05,14,Phoenix Sky Harbor International,33.436,-112.009,Palm Springs International,0,0,0,62,8.95,0.233554558,0.18788289,0.199784239,0.238460503
10,7,0,1300-1359,6,3,11,145,Spirit Air Lines,10218,16797,333,1297685,2688839,9.17E-06,0.000124651,14,Philadelphia International,39.868,-75.249,Myrtle Beach International,0,0,0,74,9.17,0.152505447,0.18788289,0.16537086,0.172110493
6,1,0,0700-0759,1,2,71,50,SkyWest Airlines Inc.,28904,71188,5559,3103410,3472966,3.42E-05,9.90E-05,18,Chicago O'Hare International,41.978,-87.906,Capital,0,0,0,67,7.61,0.208210409,0.18788289,0.253568181,0.110787619
5,2,0,1600-1659,5,2,14,172,American Airlines Inc.,7357,78894,4010,1413432,11744595,9.82E-05,0.000177287,9,Miami International,25.792,-80.286,McCarran International,1.01,0,0,87,4.03,0.257273013,0.234199223,0.190876701,0.273685639
6,7,0,1200-1259,1,3,38,187,American Airlines Inc.,18543,76419,3424,2780593,11744595,9.82E-05,0.000177287,6,Los Angeles International,33.942,-118.408,Philadelphia International,0,0,0,71,9.17,0.282515139,0.222554039,0.270709157,0.211236332
7,2,0,2200-2259,2,4,70,143,Southwest Airlines Co.,35086,117728,3346,4365661,13382999,6.18E-05,9.89E-05,14,Atlanta Municipal,33.641,-84.427,William P Hobby,0.12,0,0,92,5.14,0.215945077,0.266007145,0.202011935,0.315019387
12,1,0,0800-0859,1,2,4,128,American Airlines Inc.,1323,79228,226,125614,11744595,9.82E-05,0.000177287,4,Tulsa International,36.198,-95.89,Dallas Fort Worth Regional,0,0,0,49,7.61,0.178344776,0.207667913,0.25164658,0.131552018
4,2,0,1800-1859,8,5,9,143,Southwest Airlines Co.,4117,110752,860,385767,13382999,6.18E-05,9.89E-05,15,Pittsburgh International,40.497,-80.236,Friendship International,0,0,0,66,9.62,0.215725833,0.202427103,0.138603046,0.26130947
3,4,0,0001-0559,3,1,11,143,Southwest Airlines Co.,6781,114119,3285,732595,13382999,6.18E-05,9.89E-05,15,Nashville International,36.127,-86.682,NONE,0,0,0,71,6.93,0.204389222,0.18788289,0.179451845,0.06494393
4,1,0,1600-1659,3,5,5,70,SkyWest Airlines Inc.,1507,67082,249,126323,3472966,3.42E-05,9.90E-05,1,Birmingham Airport,33.563,-86.756,Detroit Metro Wayne County,0,0,0,63,4.92,0.154651265,0.145369667,0.237971867,0.244577801
7,2,0,1200-1259,8,3,31,196,American Airlines Inc.,14275,79247,4803,1827202,11744595,9.82E-05,0.000177287,0,Phoenix Sky Harbor International,33.436,-112.009,Los Angeles International,0.13,0,0,107,9.62,0.237709147,0.19499197,0.202011935,0.174585415
11,4,0,2100-2159,4,5,19,181,Alaska Airlines Inc.,11407,20832,5479,1960746,2884187,3.23E-05,0.000174601,3,Seattle International,47.447,-122.306,Palm Springs International,0,0,0,58,3.13,0.137638764,0.18788289,0.139886069,0.193254611
8,1,1,0900-0959,4,2,63,66,SkyWest Airlines Inc.,23099,74087,4797,2743323,3472966,3.42E-05,9.90E-05,10,Stapleton International,39.774,-104.88,General Mitchell Field,0,0,0,80,8.72,0.172595947,0.159340659,0.181217245,0.138066596
8,3,0,0900-0959,5,1,12,124,United Air Lines Inc.,4293,55706,577,404265,8501631,0.000253804,0.000228985,20,Cleveland-Hopkins International,41.411,-81.849,NONE,0.04,0,0,82,5.59,0.221460287,0.18788289,0.221672355,0.138066596
1,3,0,1300-1359,3,4,65,50,Endeavor Air Inc.,30842,19857,2974,4365661,1212846,0,9.35E-05,15,Atlanta Municipal,33.641,-84.427,England AFB,0,0,0,56,17.45,0.198727273,0.18788289,0.180606958,0.195226978
3,7,0,0800-0859,4,2,12,143,Southwest Airlines Co.,4883,114119,4425,589072,13382999,6.18E-05,9.89E-05,11,William P Hobby,29.645,-95.279,Nashville International,0,0,0,56,14.32,0.204389222,0.167693943,0.191473364,0.108360544
4,1,0,0600-0659,3,1,17,180,Delta Air Lines Inc.,4461,81803,614,477995,12460183,0.000144166,0.00014866,5,Kansas City International,39.298,-94.714,NONE,0,0,0,56,11.18,0.139557586,0.18788289,0.237971867,0.075131419
12,3,0,1600-1659,7,2,43,173,United Air Lines Inc.,15165,51152,5162,1690031,8501631,0.000253804,0.000228985,11,Houston Intercontinental,29.983,-95.34,San Francisco International,0.55,0,0,81,13.2,0.193808495,0.293589476,0.196265165,0.249616737
3,3,1,1100-1159,2,2,9,143,Southwest Airlines Co.,6018,114119,5583,673221,13382999,6.18E-05,9.89E-05,19,Dallas Love Field,32.847,-96.853,Metropolitan Oakland International,1,0,0,73,15.43,0.204389222,0.228948258,0.151268815,0.164644714
11,7,0,0700-0759,4,1,29,169,United Air Lines Inc.,12038,49915,1049,1823051,8501631,0.000253804,0.000228985,19,Orlando International,28.432,-81.325,NONE,0,0,0,81,9.17,0.140077247,0.18788289,0.113885316,0.076535382
5,7,1,0001-0559,2,1,4,187,American Airlines Inc.,11944,78894,1496,1823051,11744595,9.82E-05,0.000177287,5,Orlando International,28.432,-81.325,NONE,0,0,0,91,5.37,0.257273013,0.18788289,0.211331047,0.083390528
10,4,1,1300-1359,1,5,4,50,SkyWest Airlines Inc.,1272,71625,357,96822,3472966,3.42E-05,9.90E-05,17,Truax Field,43.142,-89.337,Chicago O'Hare International,0.07,0,0,71,9.17,0.147942283,0.163162641,0.192619318,0.172110493
12,5,1,0600-0659,3,1,18,50,American Eagle Airlines Inc.,8367,26721,1075,1413432,1204766,0.000348408,0.000106867,15,Miami International,25.792,-80.286,NONE,0.11,0,0,83,13.2,0.176872263,0.18788289,0.190768997,0.081938701
10,3,1,1300-1359,3,3,8,187,American Airlines Inc.,5901,80161,979,874468,11744595,9.82E-05,0.000177287,5,Tampa International,27.973,-82.535,Douglas Municipal,0,0,0,84,6.04,0.172082137,0.162614615,0.15751081,0.172110493
2,3,1,1300-1359,3,2,11,142,United Air Lines Inc.,9514,43512,4148,1708599,8501631,0.000253804,0.000228985,18,Newark Liberty International,40.696,-74.172,Palm Beach International,0.53,0,0,47,7.83,0.189495755,0.233192005,0.231888823,0.246486919
6,2,0,1400-1459,2,4,15,143,Southwest Airlines Co.,7929,112879,3367,1023434,13382999,6.18E-05,9.89E-05,11,San Diego International Lindbergh Fl,32.733,-117.187,San Francisco International,0,0,0,66,5.82,0.259774616,0.227088482,0.232388147,0.26731448
10,1,0,0900-0959,1,2,14,132,Delta Air Lines Inc.,5353,86312,661,800302,12460183,0.000144166,0.00014866,19,Portland International,45.589,-122.595,Los Angeles International,0,0,0,56,3.8,0.118414853,0.13491434,0.163570662,0.121716688
4,1,0,1600-1659,6,3,21,175,Southwest Airlines Co.,11666,110752,1295,955406,13382999,6.18E-05,9.89E-05,1,Ronald Reagan Washington National,38.852,-77.037,Austin - Bergstrom International,0,0,0,72,9.17,0.215725833,0.192584689,0.237971867,0.244577801
7,3,0,1700-1759,4,3,10,181,Alaska Airlines Inc.,6008,24454,1691,800302,2884187,3.23E-05,0.000174601,4,Portland International,45.589,-122.595,Los Angeles International,0,0,0,75,8.05,0.153479807,0.19499197,0.203027092,0.310534436
1,1,0,0600-0659,6,1,7,172,American Airlines Inc.,2283,75506,416,270922,11744595,9.82E-05,0.000177287,9,Bradley International,41.939,-72.683,NONE,0,0,5.9,5,18.57,0.160843514,0.18788289,0.176996912,0.063155495
1,2,1,1400-1459,1,2,15,76,SkyWest Airlines Inc.,11784,62105,2857,1486066,3472966,3.42E-05,9.90E-05,3,Detroit Metro Wayne County,42.217,-83.344,Boise Air Terminal,0.17,0,5.1,30,7.61,0.208050847,0.118408881,0.159489434,0.210715285
5,4,0,1000-1059,9,1,10,180,Delta Air Lines Inc.,10815,85579,2778,1680928,12460183,0.000144166,0.00014866,3,John F. Kennedy International,40.639,-73.777,NONE,0.8,0,0,68,6.04,0.141340772,0.18788289,0.25085146,0.156042105
3,1,0,2100-2159,3,6,84,110,Delta Air Lines Inc.,33799,84142,21165,4365661,12460183,0.000144166,0.00014866,18,Atlanta Municipal,33.641,-84.427,Baton Rouge Metropolitan/Ryan Field,0,0,0,60,10.96,0.124075271,0.18788289,0.160867896,0.229545802
1,5,0,1600-1659,3,6,61,50,Comair Inc.,18811,22418,7248,2006675,1245396,0,9.00E-05,16,Douglas Municipal,35.219,-80.936,Greater Peoria,0,0,0,50,4.7,0.14903396,0.18788289,0.171722566,0.212890346
12,5,0,1200-1259,4,2,2,129,Atlantic Southeast Airlines,1170,10970,60,96822,473794,0,0.000199805,11,Truax Field,43.142,-89.337,Newark Liberty International,0,0,0,38,4.7,0.243554402,0.319799499,0.190768997,0.210959138
7,4,0,1800-1859,3,4,69,44,American Eagle Airlines Inc.,26639,28267,5274,2907365,1204766,0.000348408,0.000106867,17,Dallas Fort Worth Regional,32.894,-97.03,Sheppard AFB/Wichita Falls Municipal,0,0,0,94,13.65,0.203262756,0.18788289,0.228007181,0.326392871
10,4,0,2100-2159,3,2,11,76,Mesa Airlines Inc.,15277,19369,3222,1690031,1191889,0,9.13E-05,4,Houston Intercontinental,29.983,-95.34,Cincinnati/Northern Kentucky International,0,0,0,86,5.37,0.213139093,0.149775164,0.192619318,0.223513329
7,7,1,1100-1159,5,3,7,175,Southwest Airlines Co.,5248,117728,4749,589072,13382999,6.18E-05,9.89E-05,5,William P Hobby,29.645,-95.279,Chicago Midway International,0,0,0,96,6.26,0.215945077,0.287990672,0.222538482,0.157627403
8,5,0,1100-1159,7,2,15,157,Alaska Airlines Inc.,5935,24460,1724,800302,2884187,3.23E-05,0.000174601,13,Portland International,45.589,-122.595,Orange County,0.04,0,0,80,6.26,0.197586823,0.135817805,0.211041372,0.165124409
6,6,0,1100-1159,4,2,11,182,Spirit Air Lines,4733,17553,561,564680,2688839,9.17E-06,0.000124651,1,Louis Armstrong New Orleans International,29.991,-90.251,Chicago O'Hare International,0,0,0,92,4.25,0.259384798,0.308247627,0.230688359,0.190774512
10,5,0,1700-1759,4,4,62,216,United Air Lines Inc.,22355,54923,6020,2743323,8501631,0.000253804,0.000228985,18,Stapleton International,39.774,-104.88,Chicago O'Hare International,0,0,0,50,9.17,0.156376273,0.163162641,0.193713396,0.210931174
7,5,0,1900-1959,5,4,37,160,American Airlines Inc.,19667,79247,3678,2780593,11744595,9.82E-05,0.000177287,4,Los Angeles International,33.942,-118.408,Austin - Bergstrom International,0,0,0,75,7.38,0.237709147,0.188313283,0.210938972,0.352128146
11,7,0,0800-0859,1,2,73,129,Atlantic Southeast Airlines,26830,11090,1018,3103410,473794,0,0.000199805,11,Chicago O'Hare International,41.978,-87.906,Wilkes Barre Scranton International,0,0,0,53,7.83,0.156920078,0.18788289,0.113885316,0.094316995
9,1,0,0700-0759,3,1,31,128,American Airlines Inc.,12249,76533,2042,1472200,11744595,9.82E-05,0.000177287,19,Logan International,42.364,-71.006,NONE,1.11,0,0,78,7.83,0.15382995,0.18788289,0.137111994,0.071476736
8,7,0,1800-1859,8,3,35,175,Southwest Airlines Co.,13118,114987,911,1472200,13382999,6.18E-05,9.89E-05,2,Logan International,42.364,-71.006,Friendship International,0,0,0,71,12.3,0.19254973,0.251563477,0.196519162,0.308386249
4,1,0,0600-0659,3,1,44,187,American Airlines Inc.,12669,74131,2237,1472200,11744595,9.82E-05,0.000177287,6,Logan International,42.364,-71.006,NONE,2.3,0,0,58,11.63,0.204604288,0.18788289,0.237971867,0.075131419
4,5,0,1000-1059,4,2,7,158,Delta Air Lines Inc.,2546,81803,363,270922,12460183,0.000144166,0.00014866,24,Bradley International,41.939,-72.683,Atlanta Municipal,0.2,0,0,46,5.37,0.139557586,0.180307129,0.232425733,0.147773102
5,5,0,1500-1559,2,6,61,50,American Eagle Airlines Inc.,28802,27761,5975,3103410,1204766,0.000348408,0.000106867,14,Chicago O'Hare International,41.978,-87.906,Outagamie County Regional,0,0,0,58,8.5,0.19432693,0.18788289,0.206977299,0.2421138
5,4,0,1200-1259,4,3,10,143,Southwest Airlines Co.,5040,113709,1100,800302,13382999,6.18E-05,9.89E-05,15,Portland International,45.589,-122.595,Stapleton International,0,0,0,81,5.59,0.248619996,0.247317782,0.25085146,0.191453508
4,2,0,0600-0659,7,2,27,143,Southwest Airlines Co.,13252,110752,6031,1903352,13382999,6.18E-05,9.89E-05,19,McCarran International,36.08,-115.152,Boise Air Terminal,0,0,0,80,11.18,0.215725833,0.102727273,0.138603046,0.075131419
3,2,0,0900-0959,6,2,51,142,United Air Lines Inc.,15597,53007,5398,1690031,8501631,0.000253804,0.000228985,26,Houston Intercontinental,29.983,-95.34,Midland Regional Air Trml,0,0,0,85,10.51,0.184029614,0.18788289,0.132868232,0.139154636
5,5,0,0600-0659,2,1,39,142,United Air Lines Inc.,14018,53980,1230,1903352,8501631,0.000253804,0.000228985,20,McCarran International,36.08,-115.152,NONE,0,0,0,78,4.03,0.212819677,0.18788289,0.206977299,0.06922199
1,1,0,1900-1959,4,6,52,76,"Midwest Airline, Inc.",18286,24623,307,2743323,1529740,1.25E-06,0.000123823,4,Stapleton International,39.774,-104.88,Tulsa International,0,0.2,0,58,11.18,0.19658387,0.093487395,0.176996912,0.247918965
7,2,0,1700-1759,1,6,41,50,SkyWest Airlines Inc.,14924,72721,4398,1581456,3472966,3.42E-05,9.90E-05,16,Minneapolis-St Paul International,44.886,-93.218,La Crosse Municipal,0,0,0,96,5.37,0.188373501,0.18788289,0.202011935,0.310534436
2,4,0,1200-1259,3,3,5,149,Delta Air Lines Inc.,1287,67273,47,125614,12460183,0.000144166,0.00014866,27,Tulsa International,36.198,-95.89,Atlanta Municipal,0.09,0,0,31,20.8,0.176396664,0.194930382,0.244981328,0.228410256
4,5,1,1500-1559,5,4,14,191,Delta Air Lines Inc.,7011,81803,735,1413432,12460183,0.000144166,0.00014866,0,Miami International,25.792,-80.286,John F. Kennedy International,0,0,0,90,9.62,0.139557586,0.192873848,0.232425733,0.222466456
9,2,0,0900-0959,6,2,35,180,Delta Air Lines Inc.,13264,81338,5989,1581456,12460183,0.000144166,0.00014866,0,Minneapolis-St Paul International,44.886,-93.218,Indianapolis Muni/Weir Cook,0,0,0,90,4.92,0.101805081,0.103737605,0.130811488,0.102553906
